ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000115414	FN1	2335	2	215360440	215436120
ENSG00000115415	STAT1	6772	2	190908460	191020960
ENSG00000115419	GLS	2744	2	190880821	190965552
ENSG00000115423	DNAH6	1768	2	84516455	84819589
ENSG00000115425	PECR	55825	2	215996329	216082955
ENSG00000115446	UNC50	25972	2	98608434	98618515
ENSG00000115457	IGFBP2	3485	2	216632828	216664441
ENSG00000115459	ELMOD3	84173	2	85354394	85391752
ENSG00000115464	USP34	9736	2	61187463	61471087
ENSG00000115474	KCNJ13	3769	2	232765802	232776565
ENSG00000115484	CCT4	10575	2	61868085	61888696
ENSG00000115486	GGCX	2677	2	85544720	85561819
ENSG00000115488	NEU2	4759	2	233023032	233042480
ENSG00000115504	EHBP1	23301	2	62673851	63046487
ENSG00000115507	OTX1	5013	2	63050057	63057836
ENSG00000115520	COQ10B	80219	2	197453493	197475310
ENSG00000115524	SF3B1	23451	2	197388515	197435079
ENSG00000115525	ST3GAL5	8869	2	85837120	85905199
ENSG00000115526	CHST10	9486	2	100391860	100417826
ENSG00000115539	PDCL3	79031	2	100562968	100577472
ENSG00000115540	MOB4	25843	2	197515571	197553699
ENSG00000115541	HSPE1	3336	2	197500140	197503461
ENSG00000115548	KDM3A	55818	2	86440647	86492716
ENSG00000115556	PLCD4	84812	2	218607855	218637186
ENSG00000115561	CHMP3	51652	2	86503430	86563507
ENSG00000115568	ZNF142	7701	2	218633329	218659655
ENSG00000115590	IL1R2	7850	2	101991824	102029018
ENSG00000115593	SMYD1	150572	2	88067773	88113384
ENSG00000115594	IL1R1	3554	2	102063933	102179874
ENSG00000115596	WNT6	7475	2	218859805	218874233
ENSG00000115598	IL1RL2	8808	2	102186980	102240002
ENSG00000115616	SLC9A2	6549	2	102619553	102711355
ENSG00000115641	FHL2	2274	2	105357712	105438585
ENSG00000115652	UXS1	80146	2	106093303	106194365
ENSG00000115657	ABCB6	10058	2	219209766	219219012
ENSG00000115661	STK16	8576	2	219245455	219250339
ENSG00000115665	SLC5A7	60482	2	107986523	108013994
ENSG00000115677	HDLBP	3069	2	241227264	241317061
ENSG00000115687	PASK	23178	2	241106099	241150852
ENSG00000115694	STK25	10494	2	241492670	241509730
ENSG00000115705	TPO	7173	2	1373933	1543711
ENSG00000115718	PROC	5624	2	127415933	127429762
ENSG00000115750	TAF1B	9014	2	9843443	9934416
ENSG00000115756	HPCAL1	3241	2	10301356	10427835
ENSG00000115760	BIRC6	57448	2	32357023	32619571
ENSG00000115761	NOL10	79954	2	10562295	10690415
ENSG00000115762	PLEKHB2	55041	2	131104847	131353709
ENSG00000115806	GORASP2	26003	2	170928464	170967135
ENSG00000115808	STRN	6801	2	36837698	36966625
ENSG00000115825	PRKD3	23683	2	37250502	37324833
ENSG00000115827	DCAF17	80067	2	171434217	171485052
ENSG00000115828	QPCT	25797	2	37342827	37373322
ENSG00000115839	RAB3GAP1	22930	2	135052283	135176667
ENSG00000115841	RMDN2	151393	2	37923187	38067142
ENSG00000115875	SRSF7	6432	2	38743599	38751494
ENSG00000115884	SDC1	6382	2	20200796	20225433
ENSG00000115896	PLCL1	5334	2	197804593	198572581
ENSG00000115902	SLC1A4	6509	2	64988477	65023865
ENSG00000115904	SOS1	6654	2	38962206	39124345
ENSG00000115919	KYNU	8942	2	142877613	143055833
ENSG00000115935	WIPF1	7456	2	174559563	174682916
ENSG00000115944	COX7A2L	9167	2	42333546	42425088
ENSG00000115956	PLEK	5341	2	68365282	68397453
ENSG00000115963	RND3	390	2	150468195	150539011
ENSG00000115966	ATF2	1386	2	175072250	175168382
ENSG00000115970	THADA	63892	2	43230836	43596051
ENSG00000115977	AAK1	22848	2	69457997	69674349
ENSG00000116001	TIA1	7072	2	70209444	70248761
ENSG00000116005	PCYOX1	51449	2	70257386	70281185
ENSG00000116016	EPAS1	2034	2	46293667	46386697
ENSG00000116031	CD207	50489	2	70830211	70835816
ENSG00000116035	VAX2	25806	2	70900576	70965373
ENSG00000116039	ATP6V1B1	525	2	70935771	70965431
ENSG00000116044	NFE2L2	4780	2	177218667	177392756
ENSG00000116062	MSH6	2956	2	47695530	47810109
ENSG00000116095	PLEKHA3	65977	2	178480457	178516463
ENSG00000116106	EPHA4	2043	2	221418027	221574202
ENSG00000116117	PARD3B	117583	2	204545475	205620162
ENSG00000116120	FARSB	10056	2	222566899	222656313
ENSG00000116127	ALMS1	7840	2	73385758	73625166
ENSG00000116128	BCL9	607	1	147541501	147626216
ENSG00000116132	PRRX1	5396	1	170662728	170739421
ENSG00000116133	DHCR24	1718	1	54849627	54887207
ENSG00000116138	DNAJC16	23341	1	15526813	15592379
ENSG00000116141	MARK1	4139	1	220528086	220664461
ENSG00000116147	TNR	7143	1	175315194	175743595
ENSG00000116151	MORN1	79906	1	2319208	2391707
ENSG00000116161	CACYBP	27101	1	174999163	175012027
ENSG00000116183	PAPPA2	60676	1	176463171	176845601
ENSG00000116191	RALGPS2	55103	1	178725165	178921842
ENSG00000116194	ANGPTL1	9068	1	178849535	178872204
ENSG00000116198	CEP104	9731	1	3812086	3857723
ENSG00000116199	FAM20B	9917	1	179025804	179076567
ENSG00000116205	TCEANC2	127428	1	54052867	54112519
ENSG00000116209	TMEM59	9528	1	54026681	54053504
ENSG00000116212	LRRC42	115353	1	53946045	53968168
ENSG00000116218	NPHS2	7827	1	179550494	179575952
ENSG00000116221	MRPL37	51253	1	54184041	54225464
ENSG00000116251	RPL22	6146	1	6185020	6209389
ENSG00000116254	CHD5	26038	1	6101787	6180321
ENSG00000116260	QSOX1	5768	1	180154869	180204030
ENSG00000116266	STXBP3	6814	1	108746634	108809525
ENSG00000116273	PHF13	148479	1	6613731	6624030
ENSG00000116288	PARK7	11315	1	7954264	7985505
ENSG00000116299	ELAPOR1	57535	1	109113175	109206781
ENSG00000116329	OPRD1	4985	1	28812170	28871267
ENSG00000116337	AMPD2	271	1	109616104	109632055
ENSG00000116396	KCNC4	3749	1	110210314	110283100
ENSG00000116406	EDEM3	80267	1	184690237	184754907
ENSG00000116473	RAP1A	5906	1	111542218	111716691
ENSG00000116489	CAPZA1	829	1	112619173	112671616
ENSG00000116497	S100PBP	64766	1	32816408	32858879
ENSG00000116521	SCAMP3	10067	1	155255979	155262433
ENSG00000116544	DLGAP3	58512	1	34865436	34929650
ENSG00000116580	GON4L	54856	1	155749659	155859400
ENSG00000116584	ARHGEF2	9181	1	155946851	156007070
ENSG00000116586	LAMTOR2	28956	1	156054738	156058510
ENSG00000116641	DOCK7	85440	1	62454298	62688464
ENSG00000116652	DLEU2L	NA	1	63547082	63550636
ENSG00000116663	FBXO6	26270	1	11664189	11674354
ENSG00000116667	C1orf21	81563	1	184386098	184629019
ENSG00000116670	MAD2L2	10459	1	11657230	11692605
ENSG00000116675	DNAJC6	9829	1	65248219	65415871
ENSG00000116678	LEPR	3953	1	65420652	65641559
ENSG00000116679	IVNS1ABP	10625	1	185292931	185317780
ENSG00000116685	KIAA2013	90231	1	11919591	11926428
ENSG00000116688	MFN2	9927	1	11980181	12015211
ENSG00000116698	SMG7	9887	1	183471957	183598246
ENSG00000116701	NCF2	4688	1	183554461	183593499
ENSG00000116703	PDC	5132	1	186443566	186461114
ENSG00000116704	SLC35D1	23169	1	66999350	67054159
ENSG00000116711	PLA2G4A	5321	1	186828949	186988986
ENSG00000116729	WLS	79971	1	68098473	68233120
ENSG00000116731	PRDM2	7799	1	13700188	13825079
ENSG00000116741	RGS2	5997	1	192809039	192812275
ENSG00000116748	AMPD1	270	1	114673090	114695618
ENSG00000116752	BCAS2	10286	1	114567552	114581648
ENSG00000116754	SRSF11	9295	1	70205670	70253052
ENSG00000116761	CTH	1491	1	70406194	70442771
ENSG00000116771	AGMAT	79814	1	15571699	15585078
ENSG00000116774	OLFML3	56944	1	113979024	114035572
ENSG00000116783	TNNI3K	51086	1	74235285	74544432
ENSG00000116785	CFHR3	10878	1	196774742	196797364
ENSG00000116786	PLEKHM2	23207	1	15681461	15734769
ENSG00000116791	CRYZ	1429	1	74701488	74733104
ENSG00000116793	PHTF1	10745	1	113696052	113759908
ENSG00000116809	ZBTB17	7709	1	15940403	15976132
ENSG00000116815	CD58	965	1	116514534	116571039
ENSG00000116819	TFAP2E	339488	1	35573314	35595328
ENSG00000116824	CD2	914	1	116754370	116769229
ENSG00000116830	TTF2	8458	1	117060294	117107453
ENSG00000116833	NR5A2	2494	1	200027597	200177420
ENSG00000116852	KIF21B	23046	1	200969390	201023714
ENSG00000116857	TMEM9	252839	1	201134772	201172330
ENSG00000116871	MAP7D1	55700	1	36155579	36180849
ENSG00000116874	WARS2	10352	1	119030284	119140673
ENSG00000116882	HAO2	51179	1	119368727	119394258
ENSG00000116906	GNPAT	8443	1	231241196	231277973
ENSG00000116962	NID1	4811	1	235975830	236065202
ENSG00000116977	LGALS8	3964	1	236518000	236552981
ENSG00000116981	NT5C1A	84618	1	39651229	39673328
ENSG00000116983	HPCAL4	51440	1	39678648	39691485
ENSG00000116984	MTR	4548	1	236795260	236921278
ENSG00000116985	BMP8B	656	1	39757182	39788865
ENSG00000116990	MYCL	4610	1	39895428	39902256
ENSG00000116991	SIPA1L2	57568	1	232397622	232631404
ENSG00000117009	KMO	8564	1	241532134	241595642
ENSG00000117010	ZNF684	127396	1	40531573	40548168
ENSG00000117013	KCNQ4	9132	1	40783675	40840452
ENSG00000117016	RIMS3	9783	1	40620679	40665690
ENSG00000117020	AKT3	10000	1	243488233	243851079
ENSG00000117054	ACADM	34	1	75724431	75787575
ENSG00000117090	SLAMF1	6504	1	160608100	160647044
ENSG00000117091	CD48	962	1	160678746	160711831
ENSG00000117114	ADGRL2	23266	1	81306112	81993940
ENSG00000117115	PADI2	11240	1	17066761	17119459
ENSG00000117118	SDHB	6390	1	17018664	17054151
ENSG00000117122	MFAP2	4237	1	16974498	16981616
ENSG00000117133	RPF1	80135	1	84479257	84498352
ENSG00000117139	KDM5B	10765	1	202724495	202808487
ENSG00000117148	ACTL8	81569	1	17755333	17827063
ENSG00000117151	CTBS	1486	1	84549611	84574480
ENSG00000117152	RGS4	5999	1	163068775	163076802
ENSG00000117154	IGSF21	84966	1	18107710	18378483
ENSG00000117155	SSX2IP	117178	1	84643706	84690955
ENSG00000117174	ZNHIT6	54680	1	85649417	85708433
ENSG00000117215	PLA2G2D	26279	1	20111939	20119566
ENSG00000117222	RBBP5	5929	1	205086142	205122015
ENSG00000117226	GBP3	2635	1	89006666	89022894
ENSG00000117242	PINK1-AS	100861548	1	20642657	20652193
ENSG00000117245	KIF17	57576	1	20664011	20718017
ENSG00000117262	GPR89A	51463	1	145607982	145670980
ENSG00000117262	GPR89A	653519	1	145607982	145670980
ENSG00000117266	CDK18	5129	1	205504561	205532976
ENSG00000117280	RAB29	8934	1	205767986	205775482
ENSG00000117281	CD160	11126	1	145719443	145740760
ENSG00000117298	ECE1	1889	1	21217247	21345572
ENSG00000117318	ID3	3399	1	23557917	23559883
ENSG00000117335	CD46	4179	1	207752037	207795513
ENSG00000117360	PRPF3	9129	1	150321479	150353233
ENSG00000117362	APH1A	51107	1	150265399	150269580
ENSG00000117385	P3H1	64175	1	42746335	42767084
ENSG00000117394	SLC2A1	6513	1	42925353	42958893
ENSG00000117395	EBNA1BP2	10969	1	43164175	43270936
ENSG00000117399	CDC20	991	1	43358928	43363207
ENSG00000117400	MPL	4352	1	43337808	43354466
ENSG00000117411	B4GALT2	8704	1	43978943	43991173
ENSG00000117419	ERI3	79033	1	44221070	44355267
ENSG00000117425	PTCH2	8643	1	44819154	44843253
ENSG00000117448	AKR1A1	10327	1	45550475	45570051
ENSG00000117450	PRDX1	5052	1	45510914	45542816
ENSG00000117475	BLZF1	8548	1	169367970	169396540
ENSG00000117477	CCDC181	57821	1	169394870	169460669
ENSG00000117479	SLC19A2	10560	1	169463909	169485944
ENSG00000117480	FAAH	2166	1	46394265	46415754
ENSG00000117481	NSUN4	387338	1	46340719	46369218
ENSG00000117501	MROH9	80133	1	170935429	171064765
ENSG00000117507	FMO6P	NA	1	171138212	171161396
ENSG00000117519	CNN3	1266	1	94896949	94927696
ENSG00000117523	PRRC2C	23215	1	171485530	171593511
ENSG00000117525	F3	2152	1	94529173	94541851
ENSG00000117528	ABCD3	5825	1	94418242	94518666
ENSG00000117533	VAMP4	8674	1	171700160	171743206
ENSG00000117543	DPH5	51611	1	100989623	101026110
ENSG00000117569	PTBP2	58155	1	96721573	96823738
ENSG00000117595	IRF6	3664	1	209785254	209806217
ENSG00000117597	UTP25	27042	1	209827972	209857565
ENSG00000117598	PLPPR5	163404	1	98890245	99227929
ENSG00000117602	RCAN3	11123	1	24502340	24541040
ENSG00000117616	RSRP1	57035	1	25242248	25338244
ENSG00000117625	RCOR3	55758	1	211258377	211316385
ENSG00000117632	STMN1	3925	1	25884181	25907237
ENSG00000117640	MTFR1L	56181	1	25818640	25832947
ENSG00000117643	MAN1C1	57134	1	25616791	25786205
ENSG00000117676	RPS6KA1	6195	1	26529756	26575030
ENSG00000117682	DHDDS	79947	1	26432282	26471322
ENSG00000117691	NENF	29937	1	212432853	212446379
ENSG00000117697	NSL1	25936	1	212726153	212791783
ENSG00000117707	PROX1	5629	1	213982711	214041510
ENSG00000117713	ARID1A	8289	1	26693236	26782104
ENSG00000117724	CENPF	1063	1	214603172	214664574
ENSG00000117748	RPA2	6118	1	27891524	27914746
ENSG00000117751	PPP1R8	5511	1	27830782	27851676
ENSG00000117758	STX12	23673	1	27773195	27824443
ENSG00000117834	SLC5A9	200010	1	48222685	48248644
ENSG00000117859	OSBPL9	114883	1	51577179	51798427
ENSG00000118004	COLEC11	78989	2	3592791	3644649
ENSG00000118231	CRYGD	1421	2	208121607	208124524
ENSG00000118242	MREG	55686	2	215942584	216034096
ENSG00000118246	FASTKD2	22868	2	206765357	206796189
ENSG00000118257	NRP2	8828	2	205681990	205798133
ENSG00000118263	KLF7	8609	2	207074137	207173856
ENSG00000118292	C1orf54	79630	1	150268034	150281735
ENSG00000118454	ANKRD13C	81573	1	70258999	70354734
ENSG00000118473	SGIP1	84251	1	66533267	66751139
ENSG00000118640	VAMP8	8673	2	85561562	85582031
ENSG00000118655	DCLRE1B	64858	1	113904403	113914086
ENSG00000118733	OLFM3	118427	1	101802560	101997020
ENSG00000118849	RARRES1	5918	3	158696892	158732798
ENSG00000118855	MFSD1	64747	3	158732198	158829719
ENSG00000118873	RAB3GAP2	25782	1	220148293	220272529
ENSG00000118960	HS1BP3	64342	2	20560448	20651152
ENSG00000118961	LDAH	60526	2	20684014	20823130
ENSG00000118965	WDR35	57539	2	19910263	19990141
ENSG00000118997	DNAH7	56171	2	195737703	196068837
ENSG00000119042	SATB2	23314	2	199269484	199471266
ENSG00000119147	ECRG4	84417	2	106063246	106078155
ENSG00000119227	PIGZ	80235	3	196946356	196969060
ENSG00000119231	SENP5	205564	3	196867856	196934718
ENSG00000119280	C1orf198	84886	1	230837119	230869589
ENSG00000119285	HEATR1	55127	1	236549005	236604516
ENSG00000119760	SUPT7L	9913	2	27650809	27663841
ENSG00000119771	KLHL29	114818	2	23385179	23708611
ENSG00000119772	DNMT3A	1788	2	25227855	25342590
ENSG00000119777	TMEM214	54867	2	27032910	27041697
ENSG00000119778	ATAD2B	54454	2	23748664	23927164
ENSG00000119782	FKBP1B	2281	2	24049701	24063681
ENSG00000119787	ATL2	64225	2	38293949	38377438
ENSG00000119801	YPEL5	51646	2	30146771	30160538
ENSG00000119812	FAM98A	25940	2	33532744	33599347
ENSG00000119820	YIPF4	84272	2	32277868	32316594
ENSG00000119844	AFTPH	54812	2	64524289	64593007
ENSG00000119862	LGALSL	29094	2	64453969	64461381
ENSG00000119865	CNRIP1	25927	2	68284171	68320051
ENSG00000119866	BCL11A	53335	2	60450520	60554467
ENSG00000119878	CRIPT	9419	2	46616416	46685037
ENSG00000120332	TNN	63923	1	175067509	175148075
ENSG00000120333	MRPS14	63931	1	175010789	175023432
ENSG00000120341	SEC16B	89866	1	177923956	177984303
ENSG00000120341	SEC16B	111240474	1	177923956	177984303
ENSG00000120370	GORAB	92344	1	170531819	170553834
ENSG00000120656	TAF12	6883	1	28587829	28648364
ENSG00000120742	SERP1	27230	3	150541998	150603228
ENSG00000120756	PLS1	5357	3	142595644	142713869
ENSG00000120948	TARDBP	23435	1	11012344	11030528
ENSG00000120949	TNFRSF8	943	1	12063303	12144207
ENSG00000120952	PRAMEF2	65122	1	12857086	12861909
ENSG00000121152	NCAPH	23397	2	96335734	96377091
ENSG00000121440	PDZRN3	23024	3	73382431	73624941
ENSG00000121446	RGSL1	353299	1	182409192	182560599
ENSG00000121454	LHX4	89884	1	180230188	180278984
ENSG00000121542	SEC22A	26984	3	123201859	123274136
ENSG00000121570	DPPA4	55211	3	109326144	109337591
ENSG00000121578	B4GALT4	8702	3	119211628	119240952
ENSG00000121579	NAA50	80218	3	113716458	113746786
ENSG00000121594	CD80	941	3	119523898	119569324
ENSG00000121644	DESI2	51029	1	244653091	244709033
ENSG00000121753	ADGRB2	576	1	31727117	31764893
ENSG00000121764	HCRTR1	3061	1	31617660	31632518
ENSG00000121766	ZCCHC17	51538	1	31296982	31365527
ENSG00000121769	FABP3	2170	1	31364010	31376850
ENSG00000121774	KHDRBS1	10657	1	32013687	32060850
ENSG00000121775	TMEM39B	55116	1	32072031	32102866
ENSG00000121853	GHSR	2693	3	172443291	172448456
ENSG00000121858	TNFSF10	8743	3	172505508	172523476
ENSG00000121903	ZSCAN20	7579	1	33472597	33501643
ENSG00000121904	CSMD2	114784	1	33513998	34165842
ENSG00000121931	LRIF1	55791	1	110946652	110963988
ENSG00000121933	TMIGD3	57413	1	111483348	111563962
ENSG00000121940	CLCC1	23155	1	108881885	108963527
ENSG00000121957	GPSM2	29899	1	108875350	108934545
ENSG00000121964	GTDC1	79712	2	143938068	144333107
ENSG00000121988	ZRANB3	84083	2	135136916	135531228
ENSG00000122085	MTERF4	130916	2	241072169	241102332
ENSG00000122176	FMOD	2331	1	203340623	203351758
ENSG00000122180	MYOG	4656	1	203083129	203086013
ENSG00000122188	LAX1	54900	1	203765177	203778175
ENSG00000122218	COPA	1314	1	160288594	160343566
ENSG00000122223	CD244	51744	1	160830160	160862904
ENSG00000122224	LY9	4063	1	160796074	160828483
ENSG00000122406	RPL5	6125	1	92831990	92841924
ENSG00000122420	PTGFR	5737	1	78303884	78540701
ENSG00000122432	SPATA1	100505741	1	84506300	84567379
ENSG00000122435	TRMT13	54482	1	100133045	100150496
ENSG00000122477	LRRC39	127495	1	100148424	100178267
ENSG00000122481	RWDD3	25950	1	95234189	95247685
ENSG00000122482	ZNF644	84146	1	90915298	91022376
ENSG00000123473	STIL	6491	1	47250139	47314892
ENSG00000123485	HJURP	55355	2	233833416	233854566
ENSG00000123600	METTL8	79828	2	171315746	171434802
ENSG00000123607	TTC21B	79809	2	165857475	165953851
ENSG00000123636	BAZ2B	29994	2	159315312	159617282
ENSG00000123684	LPGAT1	9926	1	211743457	211833674
ENSG00000123685	BATF3	55509	1	212686417	212699840
ENSG00000123933	MXD4	10608	4	2247432	2262115
ENSG00000123977	DAW1	164781	2	227870931	227924344
ENSG00000123983	ACSL3	2181	2	222860942	222944639
ENSG00000123989	CHPF	79586	2	219538949	219543818
ENSG00000123992	DNPEP	23549	2	219372029	219400022
ENSG00000123999	INHA	3623	2	219569162	219575711
ENSG00000124003	MOGAT1	116255	2	222671658	222709930
ENSG00000124006	OBSL1	23363	2	219550727	219571859
ENSG00000124357	NAGK	55577	2	71064344	71079808
ENSG00000124370	MCEE	84693	2	71109684	71130279
ENSG00000124374	PAIP2B	400961	2	71182738	71227109
ENSG00000124380	SNRNP27	11017	2	69893956	69905929
ENSG00000124383	MPHOSPH10	10199	2	71130310	71150101
ENSG00000124831	LRRFIP1	9208	2	237627554	237813682
ENSG00000124839	RAB17	64284	2	237574322	237601623
ENSG00000125037	EMC3	55831	3	9962682	10011202
ENSG00000125046	SSUH2	51066	3	8619386	8745040
ENSG00000125089	SH3TC1	54436	4	8182072	8241803
ENSG00000125386	FAM193A	8603	4	2536646	2732573
ENSG00000125388	GRK4	2868	4	2963571	3040760
ENSG00000125538	IL1B	3553	2	112829751	112836816
ENSG00000125571	IL37	27178	2	112911165	112918882
ENSG00000125618	PAX8	7849	2	113215997	113278921
ENSG00000125629	INSIG2	51141	2	118088137	118112313
ENSG00000125631	HTR5BP	NA	2	117859427	117903338
ENSG00000125633	CCDC93	54520	2	117915478	118014192
ENSG00000125637	PSD4	23550	2	113157325	113209396
ENSG00000125703	ATG4C	84938	1	62783821	62865999
ENSG00000126091	ST3GAL3	6487	1	43705824	43931167
ENSG00000126106	TMEM53	79639	1	44635238	44674481
ENSG00000126698	DNAJC8	22826	1	28199456	28233032
ENSG00000127054	INTS11	54973	1	1311585	1324687
ENSG00000127074	RGS13	6003	1	192636061	192660311
ENSG00000127124	HIVEP3	59269	1	41506365	42035925
ENSG00000127125	PPCS	79717	1	42456117	42473385
ENSG00000127241	MASP1	5648	3	187217282	187291980
ENSG00000127249	ATP13A4	84239	3	193398967	193593111
ENSG00000127252	PLAAT1	57110	3	193240620	193277738
ENSG00000127415	IDUA	3425	4	986997	1008344
ENSG00000127418	FGFRL1	53834	4	1008649	1026901
ENSG00000127419	TMEM175	84286	4	932168	958741
ENSG00000127463	EMC1	23065	1	19215660	19251552
ENSG00000127472	PLA2G5	5322	1	20028179	20091911
ENSG00000127481	UBR4	23352	1	19074510	19210266
ENSG00000127603	MACF1	23499	1	39081316	39487177
ENSG00000127831	VIL1	7429	2	218419083	218453295
ENSG00000127838	PNKD	25953	2	218269651	218346793
ENSG00000128641	MYO1B	4430	2	191245064	191425820
ENSG00000128652	HOXD3	3232	2	176136545	176174227
ENSG00000128655	PDE11A	50940	2	177623244	178108339
ENSG00000128656	CHN1	1123	2	174798809	175005381
ENSG00000128683	GAD1	2571	2	170813213	170861151
ENSG00000128692	EIF2S2P4	NA	2	170751805	170752788
ENSG00000128694	OSGEPL1	64172	2	189746415	189763230
ENSG00000128699	ORMDL1	94101	2	189766012	189784382
ENSG00000129048	ACKR4	51554	3	132597270	132618967
ENSG00000129055	ANAPC13	25847	3	134477704	134486716
ENSG00000129071	MBD4	8930	3	129430947	129440543
ENSG00000130147	SH3BP4	23677	2	234952017	235055714
ENSG00000130294	KIF1A	547	2	240713761	240824320
ENSG00000130508	PXDN	7837	2	1631887	1744852
ENSG00000130561	SAG	6295	2	233307816	233347055
ENSG00000130695	CEP85	64793	1	26233669	26278814
ENSG00000130762	ARHGEF16	27237	1	3454550	3481127
ENSG00000130764	LRRC47	57470	1	3778559	3796511
ENSG00000130766	SESN2	83667	1	28259473	28282491
ENSG00000130768	SMPDL3B	27293	1	27935000	27959157
ENSG00000130770	ATP5IF1	93974	1	28236084	28246906
ENSG00000130775	THEMIS2	9473	1	27872543	27886685
ENSG00000130939	UBE4B	10277	1	10032832	10181244
ENSG00000130940	CASZ1	54897	1	10636604	10796650
ENSG00000131127	ZNF141	7700	4	337800	384868
ENSG00000131233	GJA9	81025	1	38874069	38881587
ENSG00000131368	MRPS25	64432	3	15009611	15065339
ENSG00000131370	SH3BP5	9467	3	15254353	15341368
ENSG00000131373	HACL1	26061	3	15560582	15601883
ENSG00000131374	TBC1D5	9779	3	17157162	18444817
ENSG00000131375	CAPN7	23473	3	15206112	15252919
ENSG00000131378	RFTN1	23180	3	16313574	16514026
ENSG00000131379	C3orf20	84077	3	14675141	14773036
